price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,region,population_(rounded)*,postcode,ethnic_breakdown_2016,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st],nearest_train_station,highlights/attractions,ideal_for,traffic,public_transport,affordability_(rental),affordability_(buying),nature,noise,things_to_see/do,family-friendliness,pet_friendliness,safety,overall_rating,review_link
1111000,2020-09-25,Faulconbridge,2,4,8,2083,House,4025,41184,14.932,-33.68513,150.55384,405,0.25,172.6,63.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100250,2020-09-25,Peakhurst,1,4,2,460,House,10539,31876,3.707,-33.96181,151.05799,48,0.25,172.6,17.67,Southern Suburbs,"11,000",2210.0,"Australian 18.9%, English 17.9%, Chinese 11.4%, Irish 6.5%, Greek 4.8%","$970,000.00","$1,250,000.00",28.87%,$630.00,"$700,000.00",$505.00,8%,11.0,50,35,Mortdale,Salt Pan Creek,"Small families, families, retirees, professionals",4.0,3.0,6.0,6.0,7.0,7.0,2.0,7.0,8.0,6.0,5.6,https://sydneysuburbreviews.com/peakhurst
4200000,2020-09-26,Campsie,7,14,9,1104,Block of Units,24541,25272,3.373,-33.91457,151.10339,35,0.25,172.6,11.28,Western Suburbs,"25,000",2194.0,"Chinese 31.0%, Nepalese 6.9%, Lebanese 5.8%, English 5.5%, Australian 5.2%","$1,100,000.00","$1,400,000.00",27.27%,$590.00,"$570,000.00",$435.00,3%,14.0,25,25,Campsie,Federation Reserve,"Families, small families, professionals",2.0,7.0,6.0,6.0,3.0,5.0,6.0,6.0,6.0,5.0,5.2,https://sydneysuburbreviews.com/campsie
2700000,2020-09-26,Rozelle,2,4,1,173,House,8725,75764,1.834,-33.86465,151.17428,17,0.25,172.6,3.3,Inner West,"9,000",2039.0,"English 26.6%, Australian 18.7%, Irish 11.4%, Scottish 7.9%, Chinese 3.0%","$1,700,000.00","$2,000,000.00",17.65%,$815.00,"$1,150,000.00",$595.00,2%,11.3,15,10,,"Bay Run, Rozelle Markets, waterfront parklands","Families, small families, professionals",3.0,5.0,4.0,3.0,8.0,5.0,9.0,9.0,9.0,6.0,6.1,https://sydneysuburbreviews.com/rozelle
2645000,2020-09-26,Taren Point,2,3,1,430,House,1734,36296,1.359,-34.01833,151.12465,8,0.25,172.6,18.73,Sutherland Shire,"1,800",2229.0,"English 24.2%, Australian 20.9%, Greek 9.3%, Scottish 6.5%, Irish 6.4%","$1,400,000.00","$1,800,000.00",28.57%,$920.00,"$990,000.00",,0%,22.7,55 minutes,30 minutes,Miranda,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2551000,2020-09-26,Illawong,2,4,2,935,House,7271,44096,4.76,-33.99893,151.04011,79,0.25,172.6,21.6,Sutherland Shire,"7,250",2234.0,"English 22.9%, Australian 22.0%, Irish 7.6%, Scottish 5.9%, Lebanese 5.5%","$1,200,000.00","$1,500,000.00",25.00%,$775.00,"$745,000.00",$510.00,0%,16.0,60 minutes,40 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2270000,2020-09-26,Enfield,3,4,3,630,House,2833,33280,0.727,-33.89006,151.09611,21,0.25,172.6,10.88,Inner West,"3,000",2136.0,"English 18.4%, Australian 17.0%, Vietnamese 6.5%, Indian 5.3%, Chinese 4.8%","$1,250,000.00","$1,650,000.00",32.00%,$600.00,"$635,000.00",$470.00,4%,16.2,45 minutes,25 minutes,Croydon,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2180000,2020-09-26,Erskineville,3,4,2,231,House,8014,71812,0.808,-33.90226,151.18621,14,0.25,172.6,4.66,Inner South,"8,500",2043.0,"English 24.6%, Australian 17.0%, Irish 10.9%, Scottish 5.9%, Chinese 5.0%","$1,400,000.00","$1,650,000.00",17.86%,$790.00,"$890,000.00",$650.00,4%,12.7,10,20,Erskineville,"Sydney Park, Bars/hotels",Young professionals,3.0,7.0,4.0,3.0,6.0,6.0,6.0,7.0,8.0,7.0,5.7,https://sydneysuburbreviews.com/erskineville
1912000,2020-09-26,Turrella,2,4,2,696,House,2511,32292,0.64,-33.93041,151.14096,15,0.25,172.6,9.65,Southern Suburbs,"2,500",2205.0,"Chinese 15.0%, Lebanese 12.1%, English 11.9%, Australian 11.3%, Irish 4.7%","$990,000.00","$1,450,000.00",46.46%,$620.00,"$680,000.00",$560.00,3%,13.0,30 minutes,30 minutes,Turrella,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1820000,2020-09-26,Davidson,3,4,2,794,House,2849,45292,2.567,-33.7395,151.19204,137,0.25,172.6,14.03,Northern Suburbs,"3,000",2085.0,"English 32.1%, Australian 24.1%, Irish 9.1%, Scottish 7.6%, Chinese 2.8%","$1,550,000.00","$2,000,000.00",29.03%,"$1,000.00",,,0%,15.0,60 minutes,35 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1802000,2020-09-26,Elanora Heights,2,4,2,622,House,4357,44460,3.877,-33.70172,151.27318,105,0.25,172.6,19.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700000,2020-09-26,Collaroy Plateau,2,4,2,556,House,4767,45500,1.22,-33.73128,151.28955,96,0.25,172.6,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580000,2020-09-26,West Pymble,1,3,1,880,House,5298,48672,3.684,-33.76365,151.12999,80,0.25,172.6,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530000,2020-09-26,Coogee,1,3,1,123,Apartment / Unit / Flat,15212,66820,1.918,-33.91965,151.25639,7,0.25,172.6,7.42,Eastern Suburbs,"15,500",2034.0,"English 22.6%, Australian 16.3%, Irish 11.8%, Scottish 6.3%, Chinese 3.9%","$2,600,000.00","$3,200,000.00",23.08%,"$1,250.00","$1,200,000.00",$690.00,1%,10.7,30 minutes,20 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1440000,2020-09-26,Bilgola Plateau,2,5,0,847,House,3518,46956,1.392,-33.64514,151.3159,124,0.25,172.6,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110000,2020-09-26,Sydney,2,2,1,119,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,0.25,172.6,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985000,2020-09-26,Peakhurst,1,3,3,493,House,10539,31876,3.707,-33.96181,151.05799,48,0.25,172.6,17.67,Southern Suburbs,"11,000",2210.0,"Australian 18.9%, English 17.9%, Chinese 11.4%, Irish 6.5%, Greek 4.8%","$970,000.00","$1,250,000.00",28.87%,$630.00,"$700,000.00",$505.00,8%,11.0,50,35,Mortdale,Salt Pan Creek,"Small families, families, retirees, professionals",4.0,3.0,6.0,6.0,7.0,7.0,2.0,7.0,8.0,6.0,5.6,https://sydneysuburbreviews.com/peakhurst
880000,2020-09-26,Erskineville,2,2,1,120,Apartment / Unit / Flat,8014,71812,0.808,-33.90226,151.18621,14,0.25,172.6,4.66,Inner South,"8,500",2043.0,"English 24.6%, Australian 17.0%, Irish 10.9%, Scottish 5.9%, Chinese 5.0%","$1,400,000.00","$1,650,000.00",17.86%,$790.00,"$890,000.00",$650.00,4%,12.7,10,20,Erskineville,"Sydney Park, Bars/hotels",Young professionals,3.0,7.0,4.0,3.0,6.0,6.0,6.0,7.0,8.0,7.0,5.7,https://sydneysuburbreviews.com/erskineville
675000,2020-09-26,Rockdale,1,2,3,121,Apartment / Unit / Flat,15534,33852,2.477,-33.95426,151.1404,19,0.25,172.6,11.79,Southern Suburbs,"16,000",2216.0,"Chinese 13.9%, Nepalese 11.7%, English 7.9%, Australian 7.1%, Macedonian 5.4%","$1,150,000.00","$1,350,000.00",17.39%,$625.00,"$625,000.00",$510.00,2%,15.9,20,25,Rockdale,Rockdale Bicentennial Park,"Professionals, young professionals, families, small families",2.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,7.0,5.0,5.5,https://sydneysuburbreviews.com/rockdale
580000,2020-09-26,Rockdale,1,2,1,103,Apartment / Unit / Flat,15534,33852,2.477,-33.95426,151.1404,19,0.25,172.6,11.79,Southern Suburbs,"16,000",2216.0,"Chinese 13.9%, Nepalese 11.7%, English 7.9%, Australian 7.1%, Macedonian 5.4%","$1,150,000.00","$1,350,000.00",17.39%,$625.00,"$625,000.00",$510.00,2%,15.9,20,25,Rockdale,Rockdale Bicentennial Park,"Professionals, young professionals, families, small families",2.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,7.0,5.0,5.5,https://sydneysuburbreviews.com/rockdale
1300000,2020-09-27,Peakhurst,2,4,2,676,House,10539,31876,3.707,-33.96181,151.05799,48,0.25,172.6,17.67,Southern Suburbs,"11,000",2210.0,"Australian 18.9%, English 17.9%, Chinese 11.4%, Irish 6.5%, Greek 4.8%","$970,000.00","$1,250,000.00",28.87%,$630.00,"$700,000.00",$505.00,8%,11.0,50,35,Mortdale,Salt Pan Creek,"Small families, families, retirees, professionals",4.0,3.0,6.0,6.0,7.0,7.0,2.0,7.0,8.0,6.0,5.6,https://sydneysuburbreviews.com/peakhurst
3400000,2020-09-28,Macmasters Beach,3,5,2,860,House,1294,37440,5.879,-33.49756,151.40816,46,0.25,172.6,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000000,2020-09-28,Hunters Hill,2,4,2,616,House,9528,48828,3.632,-33.83054,151.14729,2,0.25,172.6,6.95,Lower North Shore,"9,500",2110.0,"English 22.7%, Australian 20.3%, Irish 11.2%, Scottish 6.8%, Chinese 5.3%","$2,950,000.00","$3,500,000.00",18.64%,"$1,050.00","$875,000.00",$520.00,5%,11.0,25 minutes,15 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1300000,2020-09-28,Redfern,2,2,1,113,Apartment / Unit / Flat,13213,51532,1.172,-33.89313,151.20653,40,0.25,172.6,3.12,Inner East,"13,500",2016.0,"English 20.8%, Australian 14.1%, Irish 9.5%, Chinese 7.2%,Scottish 6.3%","$1,400,000.00","$1,800,000.00",28.57%,$850.00,"$970,000.00",$640.00,21%,12.9,10,5,Redfern,"Prince Alfred Park, Redfern Park, bars/cafes/dining scene","Young professionals, professionals",3.0,9.0,3.0,3.0,6.0,4.0,9.0,5.0,5.0,3.0,5.0,https://sydneysuburbreviews.com/redfern
686000,2020-09-28,Glenmore Park,2,3,1,280,House,23004,45916,9.74,-33.79317,150.68049,54,0.25,172.6,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510000,2020-09-28,Pyrmont,1,1,0,45,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,0.25,172.6,1.67,Sydney City,"13,500",2009.0,"English 16.0%, Chinese 14.6%, Australian 11.2%, Irish 6.3%, Scottish 4.5%","$1,550,000.00","$2,000,000.00",29.03%,$800.00,"$1,000,000.00",$730.00,5%,13.7,10,8,Pyrmont Bay (light rail),"Star Casino, Sydney Fish Market, Lyric Theatre",Young professionals,3.0,6.0,4.0,3.0,7.0,4.0,9.0,7.0,6.0,6.0,5.5,https://sydneysuburbreviews.com/pyrmont
3700000,2020-09-29,Sydney,3,4,2,226,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,0.25,172.6,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125000,2020-09-29,Church Point,2,5,6,1254,House,997,54132,0.721,-33.65154,151.28137,73,0.25,172.6,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500000,2020-09-29,Avoca Beach,2,3,1,569,House,4584,39728,4.442,-33.46746,151.42812,0,0.25,172.6,48.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290000,2020-09-29,Grasmere,3,4,5,4000,House,1963,36244,5.438,-34.05634,150.6729,88,0.25,172.6,53.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965000,2020-09-29,Killcare,1,3,1,670,House,473,38584,1.657,-33.52117,151.36366,6,0.25,172.6,40.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900000,2020-09-29,Collaroy Plateau,3,6,2,420,House,4767,45500,1.22,-33.73128,151.28955,96,0.25,172.6,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870000,2020-09-29,Allambie Heights,2,5,1,582,House,7009,40404,6.675,-33.7702,151.24964,92,0.25,172.6,11.16,Northern Beaches,"7,100",2100.0,"English 29.8%, Australian 24.7%, Irish 10.0%, Scottish 8.0%, Italian 3,5%","$1,600,000.00","$1,800,000.00",12.50%,$850.00,,$595.00,1%,13.0,55 minutes,30 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1785000,2020-09-29,Narraweena,4,4,2,1037,House,6608,34008,1.776,-33.75,151.27239,83,0.25,172.6,14.02,Northern Beaches,"6,750",2099.0,"English 25.5%, Australian 21.6%, Italian 10.9%, Irish 7.5%, Scottish 6.0%","$1,450,000.00","$1,800,000.00",24.14%,$795.00,,$550.00,17%,13.3,60 minutes,30 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1137500,2020-09-29,Toowoon Bay,2,3,2,980,House,530,29588,0.55,-33.36239,151.49762,21,0.25,172.6,61.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110000,2020-09-29,Norah Head,2,4,2,754,House,1129,37180,4.25,-33.28409,151.56381,22,0.25,172.6,72.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850000,2020-09-29,Ermington,1,3,2,216,Villa,10737,33644,4.135,-33.8105,151.06162,40,0.25,172.6,15.0,North Shore,"11,000",2115.0,"Australian 17.3%, English 17.2%, Chinese 11.4%, Irish 6.5%, Lebanese 5.1%","$1,200,000.00","$1,400,000.00",16.67%,$570.00,"$725,000.00",$510.00,17%,11.7,50 minutes,30 minutes,Meadowbank,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
700000,2020-09-29,Glenmore Park,2,4,1,426,House,23004,45916,9.74,-33.79317,150.68049,54,0.25,172.6,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150000,2020-09-30,Kingsgrove,5,7,2,645,House,12446,30576,4.491,-33.93971,151.09956,19,0.25,172.6,13.14,Southern Suburbs,"12,500",2208.0,"Greek 17.2%, Chinese 15.0%, Australian 10.7%, English 9.6%, Italian 6.7%","$1,200,000.00","$1,500,000.00",25.00%,$610.00,"$620,000.00",$470.00,6%,18.2,30,30,Kingsgrove,"Clemton Park, Bexley Golf Club","Small families, families, retirees",3.0,7.0,6.0,5.0,7.0,6.0,6.0,7.0,8.0,6.0,6.1,https://sydneysuburbreviews.com/kingsgrove
2750000,2020-09-30,Riverview,2,4,2,604,House,3354,51740,1.372,-33.82437,151.16033,37,0.25,172.6,6.44,Lower North Shore,"3,500",2066.0,"English 24.9%, Australian 22.4%, Irish 15.0%, Scottish 7.6%, Chinese 4.1%","$2,350,000.00","$2,800,000.00",19.15%,"$1,100.00",,,0%,13.4,50 minutes,20 minutes,Artarmon,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2350000,2020-09-30,Church Point,3,4,2,1514,House,997,54132,0.721,-33.65154,151.28137,73,0.25,172.6,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250000,2020-09-30,Erina,2,5,2,10000,Acreage / Semi-Rural,4774,28340,5.147,-33.43758,151.38853,19,0.25,172.6,50.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615000,2020-09-30,Caringbah South,1,3,4,575,House,12242,42172,4.092,-34.05314,151.1205,52,0.25,172.6,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965000,2020-09-30,Glenmore Park,2,4,2,715,House,23004,45916,9.74,-33.79317,150.68049,54,0.25,172.6,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960000,2020-09-30,Glenmore Park,3,4,2,770,House,23004,45916,9.74,-33.79317,150.68049,54,0.25,172.6,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830000,2020-09-30,Ermington,1,2,1,413,House,10737,33644,4.135,-33.8105,151.06162,40,0.25,172.6,15.0,North Shore,"11,000",2115.0,"Australian 17.3%, English 17.2%, Chinese 11.4%, Irish 6.5%, Lebanese 5.1%","$1,200,000.00","$1,400,000.00",16.67%,$570.00,"$725,000.00",$510.00,17%,11.7,50 minutes,30 minutes,Meadowbank,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1442500,2020-10-01,Harris Park,1,3,2,628,House,5799,31720,0.639,-33.82233,151.01207,28,0.75,169.6,18.92,Western Suburbs,"6,000",2150.0,"Indian 39.4%, English 7.2%, Chinese 6.7%, Australian 5.6%, Lebanese 4.5%","$1,050,000.00","$1,200,000.00",14.29%,$500.00,"$470,000.00",$390.00,8%,,40 minutes,35 minutes,Harris Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1205000,2020-10-01,Kings Langley,2,4,1,697,House,9353,42900,3.667,-33.75075,150.93583,81,0.75,169.6,28.37,Western Suburbs,"9,500",2147.0,"Australian 23.8%, English 23.5%, Irish 8.0%, Scottish 6.0%, Italian 3.9%","$940,000.00","$1,150,000.00",22.34%,$515.00,,$455.00,0%,15.2,60 minutes,40 minutes,Bella Vista (metro),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1150000,2020-10-01,Liberty Grove,2,3,2,141,House,2254,47944,0.233,-33.84081,151.08387,8,0.75,169.6,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635000,2020-10-01,Toukley,1,4,3,493,House,4550,25844,3.683,-33.25799,151.54324,4,0.75,169.6,74.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543000,2020-10-01,Macquarie Fields,2,3,1,179,Townhouse,13714,26936,7.013,-33.99111,150.8917,35,0.75,169.6,32.57,South West,"14,000",2564.0,"Australian 18.7%, English 16.8%, Indian 6.5%, Bangladeshi 4.2%, Irish 4.0%","$575,000.00","$700,000.00",21.74%,$390.00,"$430,000.00",$360.00,24%,16.1,50 minutes,50 minutes,Macquarie Fields,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
490000,2020-10-01,Toukley,1,2,2,556,House,4550,25844,3.683,-33.25799,151.54324,4,0.75,169.6,74.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700000,2020-10-02,Lane Cove,1,3,2,695,House,10817,58084,2.58,-33.81806,151.16504,57,0.75,169.6,6.67,Lower North Shore,"11,000",2066.0,"English 23.4%, Australian 18.3%, Irish 9.2%, Chinese 8.2%, Scottish 6.6%","$2,250,000.00","$2,600,000.00",15.56%,$880.00,"$810,000.00",$550.00,1%,14.0,30,20,Artarmon,Lane Cove National Park,"Families, professionals, retirees",3.0,4.0,4.0,3.0,8.0,8.0,5.0,9.0,9.0,9.0,6.2,https://sydneysuburbreviews.com/lane-cove
1115000,2020-10-02,Beaumont Hills,2,4,2,450,House,9042,46488,3.19,-33.69788,150.94161,67,0.75,169.6,31.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970000,2020-10-02,Lake Munmorah,3,4,4,714,House,5248,27092,5.708,-33.19331,151.5733,13,0.75,169.6,81.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810000,2020-10-02,Green Point,2,3,2,468,House,169,24960,0.089,-33.43968,151.37541,27,0.75,169.6,49.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810000,2020-10-02,Green Point,2,3,2,468,House,6405,31824,8.455,-33.45321,151.38285,46,0.75,169.6,48.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550000,2020-10-02,Edmondson Park,0,0,0,463,Vacant land,2271,42640,6.946,-33.96407,150.85104,64,0.75,169.6,34.95,South West,"2,300",2174.0,"Indian 14.8%, Australian 11.7%, English 7.2%, Italian 6.3%, Chinese 4.8%","$800,000.00","$900,000.00",12.50%,$575.00,"$545,000.00",$390.00,3%,4.5,70 minutes,45 minutes,Edmonson Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2480000,2020-10-03,St Marys,3,9,2,1954,Development Site,12195,32760,9.696,-33.75951,150.77085,29,0.43,165.9,42.31,Western Suburbs,"12,250",2760.0,"Australian 20.4%, English 20.0%, Irish 5.8%, Scottish 4.7%, Filipino 4.0%","$585,000.00","$720,000.00",23.08%,$370.00,"$445,000.00",$360.00,8%,12.0,60 minutes,50 minutes,St Marys,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1460000,2020-10-03,Miranda,3,5,2,355,Semi-Detached,15284,38272,4.676,-34.03262,151.10521,23,0.43,165.9,20.95,Sutherland Shire,"15,500",2228.0,"English 25.0%, Australian 22.7%, Irish 8.2%, Scottish 5.7%, Chinese 4.5%","$1,150,000.00","$1,400,000.00",21.74%,$715.00,"$650,000.00",$490.00,6%,11.5,45,40,Miranda,Westfield Miranda,"Professionals, families, small families",3.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,5.0,6.2,https://sydneysuburbreviews.com/miranda
1360000,2020-10-03,Empire Bay,3,4,3,10000,House,2400,32604,3.974,-33.5035,151.36918,5,0.43,165.9,42.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350000,2020-10-03,Pyrmont,2,2,1,119,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,0.43,165.9,1.67,Sydney City,"13,500",2009.0,"English 16.0%, Chinese 14.6%, Australian 11.2%, Irish 6.3%, Scottish 4.5%","$1,550,000.00","$2,000,000.00",29.03%,$800.00,"$1,000,000.00",$730.00,5%,13.7,10,8,Pyrmont Bay (light rail),"Star Casino, Sydney Fish Market, Lyric Theatre",Young professionals,3.0,6.0,4.0,3.0,7.0,4.0,9.0,7.0,6.0,6.0,5.5,https://sydneysuburbreviews.com/pyrmont
1235000,2020-10-03,Winston Hills,2,4,2,664,House,11674,40352,4.739,-33.77692,150.98008,77,0.43,165.9,23.42,Western Suburbs,"11,750",2153.0,"Australian 23.1%, English 21.2%, Irish 8.0%, Scottish 6.0%, Chinese 5.4%","$975,000.00","$1,250,000.00",28.21%,$555.00,"$610,000.00",$490.00,0%,16.3,55 minutes,35 minutes,Toongabbie,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1175000,2020-10-03,Kyeemagh,1,2,1,451,House,919,34528,0.597,-33.9488,151.16043,6,0.43,165.9,10.35,Southern Suburbs,"1,000",2216.0,"Greek 19.7%, Australian 14.0%, English 10.0%, Lebanese 6.2%, Italian 5.2%","$1,400,000.00","$1,650,000.00",17.86%,,,$410.00,1%,16.6,45 minutes,25 minutes,Rockdale,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1150000,2020-10-03,Winston Hills,2,4,1,613,House,11674,40352,4.739,-33.77692,150.98008,77,0.43,165.9,23.42,Western Suburbs,"11,750",2153.0,"Australian 23.1%, English 21.2%, Irish 8.0%, Scottish 6.0%, Chinese 5.4%","$975,000.00","$1,250,000.00",28.21%,$555.00,"$610,000.00",$490.00,0%,16.3,55 minutes,35 minutes,Toongabbie,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1035000,2020-10-03,Winston Hills,2,3,1,556,House,11674,40352,4.739,-33.77692,150.98008,77,0.43,165.9,23.42,Western Suburbs,"11,750",2153.0,"Australian 23.1%, English 21.2%, Irish 8.0%, Scottish 6.0%, Chinese 5.4%","$975,000.00","$1,250,000.00",28.21%,$555.00,"$610,000.00",$490.00,0%,16.3,55 minutes,35 minutes,Toongabbie,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
670000,2020-10-03,Lalor Park,1,3,4,550,House,7667,31200,2.701,-33.76065,150.93136,77,0.43,165.9,28.27,Western Suburbs,"7,750",2147.0,"Australian 25.4%, English 22.2%, Irish 6.5%, Scottish 5.5%, Filipino 2.7%","$650,000.00","$760,000.00",16.92%,$400.00,,$380.00,18%,11.9,60 minutes,40 minutes,Seven Hills,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1050000,2020-10-04,Winston Hills,1,4,1,752,House,11674,40352,4.739,-33.77692,150.98008,77,0.25,165.9,23.42,Western Suburbs,"11,750",2153.0,"Australian 23.1%, English 21.2%, Irish 8.0%, Scottish 6.0%, Chinese 5.4%","$975,000.00","$1,250,000.00",28.21%,$555.00,"$610,000.00",$490.00,0%,16.3,55 minutes,35 minutes,Toongabbie,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3700000,2020-10-06,Kirribilli,2,2,1,232,House,3820,74048,0.438,-33.84748,151.21585,42,0.25,167.6,2.04,Lower North Shore,"4,000",2061.0,"English 26.1%, Australian 15.1%, Irish 10.4%, Scottish 7.0%, Chinese 5.9%","$2,800,000.00","$3,400,000.00",21.43%,"$1,300.00","$1,400,000.00",$650.00,13%,,20,15,Milsons Point,"Mary Booth Reserve, Kirribilli Markets","Professionals, families",5.0,8.0,2.0,1.0,8.0,8.0,5.0,9.0,9.0,8.0,6.3,https://sydneysuburbreviews.com/kirribilli
3530000,2020-10-06,Artarmon,3,5,2,695,House,9523,53456,2.535,-33.81194,151.18498,88,0.25,167.6,6.34,North Shore,"10,000",2064.0,"Chinese 17.9%, English 17.3%, Australian 14.5%, Irish 6.7%, Scottish 4.9%","$2,500,000.00","$2,950,000.00",18.00%,"$1,050.00","$900,000.00",$595.00,5%,15.2,20,15,Artarmon,"Artarmon Reserve, Japanese dining","Young professionals, professionals, families",6.0,7.0,6.0,4.0,7.0,8.0,4.0,8.0,8.0,8.0,6.6,https://sydneysuburbreviews.com/artarmon
1695000,2020-10-06,North Strathfield,2,4,2,365,Semi-Detached,4767,42952,1.036,-33.85783,151.08877,23,0.25,167.6,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900000,2020-10-07,Clontarf,4,5,3,1075,House,1737,59280,0.86,-33.80794,151.25683,72,0.25,167.6,7.69,Northern Beaches,"1,800",2093.0,"English 31.0%, Australian 18.8%, Irish 9.4%, Scottish 8.1%, Italian 3.3%","$3,700,000.00",,-100.00%,"$1,450.00",,,0%,13.4,55 minutes,25 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5200000,2020-10-07,Forresters Beach,5,5,4,746,House,2900,35932,2.768,-33.40857,151.46938,47,0.25,167.6,56.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050000,2020-10-07,Chatswood,4,5,1,556,House,24913,38324,5.01,-33.7958,151.18087,108,0.25,167.6,8.15,North Shore,"26,500",2067.0,"Chinese 34.1%, English 12.0%, Australian 9.1%, Korean 6.5%, Irish 4.4%","$2,200,000.00","$2,550,000.00",15.91%,$925.00,"$1,000,000.00",$615.00,1%,15.2,25,20,Chatswood,"Westfield Chatswood, Chatswood Chase","University students, professionals",3.0,6.0,5.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,5.4,https://sydneysuburbreviews.com/chatswood
